x-axis,2
second,Volt
+41.0000E-09,+1.9868090413511E+00
+41.5000E-09,+1.9868090413510E+00
+42.0000E-09,+1.9667085390538E+00
+42.5000E-09,+1.9667085390537E+00
+43.0000E-09,+1.9466080367565E+00
+43.5000E-09,+1.9466080367565E+00
+44.0000E-09,+1.9466080367564E+00
+44.5000E-09,+1.9064070321620E+00
+45.0000E-09,+1.9064070321619E+00
+45.5000E-09,+1.8863065298645E+00
+46.0000E-09,+1.8461055252699E+00
+46.5000E-09,+1.7858040183781E+00
+47.0000E-09,+1.7456030137835E+00
+47.5000E-09,+1.7054020091888E+00
+48.0000E-09,+1.6249999999997E+00
+48.5000E-09,+1.5445979908107E+00
+49.0000E-09,+1.5043969862161E+00
+49.5000E-09,+1.4440954793243E+00
+50.0000E-09,+1.4038944747297E+00
+50.5000E-09,+1.3435929678381E+00
+51.0000E-09,+1.3435929678379E+00
+51.5000E-09,+1.3033919632434E+00
+52.0000E-09,+1.2832914609460E+00
+52.5000E-09,+1.2229899540544E+00
+53.0000E-09,+1.2229899540543E+00
+53.5000E-09,+1.2028894517569E+00
+54.0000E-09,+1.1626884471624E+00
+54.5000E-09,+1.1425879448651E+00
+55.0000E-09,+1.1023869402707E+00
+55.5000E-09,+1.1023869402705E+00
+56.0000E-09,+1.0621859356760E+00
+56.5000E-09,+1.0420854333787E+00
+57.0000E-09,+1.0219849310814E+00
+57.5000E-09,+981.7839264869E-03
+58.0000E-09,+961.6834241895E-03
+58.5000E-09,+921.4824195953E-03
+59.0000E-09,+961.6834241895E-03
+59.5000E-09,+921.4824195950E-03
+60.0000E-09,+901.3819172977E-03
+60.5000E-09,+861.1809127033E-03
+61.0000E-09,+861.1809127032E-03
+61.5000E-09,+841.0804104059E-03
+62.0000E-09,+820.9799081087E-03
+62.5000E-09,+820.9799081086E-03
+63.0000E-09,+800.8794058114E-03
+63.5000E-09,+780.7789035140E-03
+64.0000E-09,+740.5778989196E-03
+64.5000E-09,+740.5778989194E-03
+65.0000E-09,+700.3768943250E-03
+65.5000E-09,+700.3768943250E-03
+66.0000E-09,+700.3768943249E-03
+66.5000E-09,+660.1758897305E-03
+67.0000E-09,+680.2763920277E-03
+67.5000E-09,+660.1758897303E-03
+68.0000E-09,+619.9748851358E-03
+68.5000E-09,+599.8743828385E-03
+69.0000E-09,+579.7738805413E-03
+69.5000E-09,+579.7738805413E-03
+70.0000E-09,+559.6733782440E-03
+70.5000E-09,+559.6733782440E-03
+71.0000E-09,+539.5728759469E-03
+71.5000E-09,+579.7738805413E-03
+72.0000E-09,+579.7738805414E-03
+72.5000E-09,+599.8743828386E-03
+73.0000E-09,+599.8743828387E-03
+73.5000E-09,+619.9748851360E-03
+74.0000E-09,+640.0753874331E-03
+74.5000E-09,+619.9748851360E-03
+75.0000E-09,+640.0753874332E-03
+75.5000E-09,+660.1758897304E-03
+76.0000E-09,+640.0753874332E-03
+76.5000E-09,+640.0753874332E-03
+77.0000E-09,+660.1758897305E-03
+77.5000E-09,+680.2763920277E-03
+78.0000E-09,+680.2763920278E-03
+78.5000E-09,+700.3768943250E-03
+79.0000E-09,+700.3768943250E-03
+79.5000E-09,+700.3768943249E-03
+80.0000E-09,+680.2763920277E-03
+80.5000E-09,+680.2763920278E-03
+81.0000E-09,+700.3768943250E-03
+81.5000E-09,+700.3768943251E-03
+82.0000E-09,+720.4773966222E-03
+82.5000E-09,+680.2763920278E-03
+83.0000E-09,+700.3768943251E-03
+83.5000E-09,+720.4773966223E-03
+84.0000E-09,+720.4773966222E-03
+84.5000E-09,+700.3768943252E-03
+85.0000E-09,+740.5778989196E-03
+85.5000E-09,+740.5778989195E-03
+86.0000E-09,+720.4773966223E-03
+86.5000E-09,+720.4773966223E-03
+87.0000E-09,+720.4773966224E-03
